solo_id,performer,phrase_number,length_beats,num_notes,note_density,pitch_mean,pitch_range,pitch_std,rest_ratio,contour,starts_on_downbeat,phrase_duration,phrase_token
53,Charlie Parker,5,10.383673469387752,33,3.1780660377358503,69.54545454545455,17,4.8933529998628975,0.0507337526205466,flat,False,5.191836734693876,PHRASE_48
53,Charlie Parker,6,10.674285714285707,32,2.997858672376875,64.9375,20,4.788903188622631,0.1299072091363349,ascending,True,5.3371428571428545,PHRASE_15
53,Charlie Parker,7,6.205170068027215,29,4.67352218908963,65.82758620689656,22,5.29195202572438,0.2050517453078343,ascending,False,3.1025850340136074,PHRASE_59
53,Charlie Parker,8,4.71945578231292,10,2.118888376383766,65.0,13,4.2895221179054435,0.0394372693726961,ascending,False,2.35972789115646,PHRASE_17
53,Charlie Parker,9,7.8497959183673345,19,2.420445091514147,65.15789473684211,11,3.280936289580779,0.0704381586245195,descending,False,3.9248979591836672,PHRASE_53
53,Charlie Parker,10,7.880272108843542,21,2.6648825966850813,68.19047619047619,17,3.9954622787434344,0.1665745856353614,descending,True,3.940136054421771,PHRASE_08
53,Charlie Parker,11,6.295510204081623,32,5.082987551867228,68.5,10,2.839454172900137,0.1237897648686066,flat,True,3.147755102040811,PHRASE_45
53,Charlie Parker,12,5.045986394557815,18,3.5671915444348636,62.27777777777778,10,2.5992639033976856,0.0301984469370174,flat,False,2.5229931972789075,PHRASE_07
54,Charlie Parker,1,2.8096145124716543,7,2.4914449896694224,62.57142857142857,9,2.8713930346059686,0.0867768595041324,descending,False,1.4048072562358271,PHRASE_25
54,Charlie Parker,2,7.453605442176872,8,1.073306074766355,67.375,9,2.9553976043842223,0.0451713395638625,ascending,False,3.726802721088436,PHRASE_49
54,Charlie Parker,3,14.514285714285707,37,2.5492125984251977,62.21621621621622,24,5.836210984530395,0.0540119985001875,flat,False,7.2571428571428545,PHRASE_09
54,Charlie Parker,4,5.044897959183672,15,2.973300970873787,64.73333333333333,23,6.77708557485361,0.0388349514563097,flat,False,2.522448979591836,PHRASE_43
54,Charlie Parker,5,5.4448979591836775,23,4.2241379310344795,67.82608695652173,16,4.239074693056037,0.0629685157421299,ascending,False,2.7224489795918387,PHRASE_13
54,Charlie Parker,6,2.2775510204081684,6,2.6344086021505317,70.5,10,3.8188130791298662,0.0824173636001601,ascending,False,1.1387755102040842,PHRASE_28
54,Charlie Parker,7,2.579591836734693,10,3.876582278481014,70.3,11,3.7696153649941526,0.1344936708860784,ascending,False,1.2897959183673464,PHRASE_40
54,Charlie Parker,8,11.902040816326526,40,3.360768175582992,63.975,20,5.0174071989424975,0.1433470507544564,flat,True,5.951020408163263,PHRASE_54
54,Charlie Parker,9,4.408163265306129,13,2.9490740740740695,64.23076923076923,13,3.983694577299708,0.0648148148148193,ascending,False,2.204081632653065,PHRASE_31
54,Charlie Parker,10,2.127528344671191,5,2.350144952251035,66.4,3,1.019803902718557,0.1136596180081808,flat,False,1.0637641723355955,PHRASE_14
54,Charlie Parker,11,2.990476190476187,7,2.340764331210194,67.14285714285714,17,5.642405045180428,0.0418562329390374,flat,False,1.4952380952380937,PHRASE_31
54,Charlie Parker,12,9.746938775510202,16,1.6415410385259634,63.3125,16,5.021438414438636,0.0979899497487424,flat,False,4.873469387755101,PHRASE_30
54,Charlie Parker,13,4.261224489795907,16,3.7547892720306617,64.5625,19,6.204522040415362,0.0936994465730079,descending,False,2.1306122448979536,PHRASE_20
54,Charlie Parker,14,6.432653061224499,25,3.886421319796949,68.52,16,4.29995348812054,0.1751269035533005,ascending,False,3.2163265306122497,PHRASE_08
54,Charlie Parker,15,15.346938775510196,38,2.4760638297872353,64.1842105263158,21,5.330425396068037,0.1317139479905478,descending,False,7.673469387755098,PHRASE_09
54,Charlie Parker,16,7.297959183673498,19,2.6034675615212426,64.78947368421052,12,4.6518694303124954,0.0552696992294284,ascending,True,3.648979591836749,PHRASE_53
54,Charlie Parker,17,4.928435374149672,15,3.0435622791519363,68.46666666666667,15,4.1771867194188115,0.1182825382803307,flat,False,2.464217687074836,PHRASE_00
54,Charlie Parker,18,4.841360544217679,13,2.6851955935251843,60.92307692307692,8,2.3357271462598423,0.1366812799760266,flat,True,2.4206802721088394,PHRASE_25
54,Charlie Parker,19,7.764172335600904,36,4.6366822429906565,64.66666666666667,17,4.594682917363407,0.113481308411219,ascending,True,3.882086167800452,PHRASE_59
54,Charlie Parker,20,2.664489795918371,8,3.002450980392153,72.25,7,2.1065374432940898,0.0157952069716756,descending,False,1.3322448979591854,PHRASE_03
54,Charlie Parker,21,14.908752834467125,36,2.41468890119183,65.44444444444444,24,6.584681062235135,0.0558925344803472,descending,True,7.454376417233561,PHRASE_09
54,Charlie Parker,22,5.321814058956903,10,1.87905851072896,67.4,10,2.973213749463701,0.0271163908441643,ascending,False,2.6609070294784516,PHRASE_17
54,Charlie Parker,23,9.752018140589598,21,2.153400424122915,64.14285714285714,10,2.512553515861508,0.0409985490531708,arch,False,4.876009070294799,PHRASE_53
54,Charlie Parker,24,2.069387755102042,7,3.3826429980276114,69.28571428571429,9,2.813959371941744,0.2209072978303738,descending,False,1.034693877551021,PHRASE_10
54,Charlie Parker,25,5.490068027210867,17,3.0965007930214212,62.11764705882353,12,3.1971007627532217,0.0564201691778915,descending,False,2.7450340136054336,PHRASE_07
54,Charlie Parker,26,6.240362811791414,20,3.2049418604651008,61.55,15,4.165033013074447,0.0651162790697714,ascending,False,3.120181405895707,PHRASE_07
54,Charlie Parker,27,6.7976417233560085,17,2.500867314261315,71.52941176470588,17,4.5904971800298044,0.0802732707087903,ascending,False,3.398820861678004,PHRASE_55
54,Charlie Parker,28,14.839909297052143,31,2.0889615549171823,64.19354838709677,17,4.888560411084226,0.2202432614143311,descending,False,7.419954648526073,PHRASE_09
55,Charlie Parker,1,4.64344671201814,13,2.7996444895886237,63.38461538461539,8,2.3051267790417995,0.1397234050865336,flat,False,2.32172335600907,PHRASE_25
55,Charlie Parker,2,1.8184126984126987,6,3.2995810055865915,62.0,9,3.1091263510296048,0.0670391061452525,flat,False,0.9092063492063494,PHRASE_25
55,Charlie Parker,3,4.423038548752837,18,4.06960052497744,67.38888888888889,17,4.785845900951505,0.0907226642605194,ascending,True,2.2115192743764185,PHRASE_20
55,Charlie Parker,4,0.5746938775510202,2,3.4801136363636376,60.5,1,0.5,0.0606060606060634,flat,False,0.2873469387755101,PHRASE_14
55,Charlie Parker,5,3.526530612244901,10,2.8356481481481457,68.4,12,3.8262252939417984,0.1297582304526769,flat,False,1.7632653061224506,PHRASE_00
55,Charlie Parker,6,1.7879365079365108,6,3.3558238636363584,73.5,10,3.304037933599835,0.0844155844155855,descending,False,0.8939682539682554,PHRASE_23
55,Charlie Parker,7,6.880272108843535,23,3.342891042119835,67.82608695652173,13,3.409094918941332,0.171524619339529,descending,False,3.4401360544217674,PHRASE_08
55,Charlie Parker,8,2.728707482993201,11,4.031212604706815,63.63636363636363,10,3.1986567428653054,0.1430162212471741,ascending,False,1.3643537414966005,PHRASE_40
55,Charlie Parker,9,5.927074829931968,21,3.543063079607018,61.61904761904762,10,2.6632631341161073,0.1005952927493665,flat,True,2.963537414965984,PHRASE_07
55,Charlie Parker,10,13.920362811791378,50,3.5918604045037545,63.22,20,5.441654160271488,0.1177348311092582,descending,False,6.960181405895689,PHRASE_54
55,Charlie Parker,11,2.9459410430839057,12,4.073401274669779,65.83333333333333,9,3.131382371342656,0.1659533852643309,ascending,True,1.4729705215419528,PHRASE_40
55,Charlie Parker,12,2.830294784580488,13,4.593161133188071,65.61538461538461,9,3.101822331331685,0.1541469042430454,ascending,False,1.415147392290244,PHRASE_40
55,Charlie Parker,13,7.175646258503406,26,3.6233670199654897,63.53846153846154,12,3.8752743747107687,0.1968677120266962,flat,False,3.587823129251703,PHRASE_08
55,Charlie Parker,14,11.004217687074828,40,3.634969894041865,64.975,17,4.395949840478164,0.1555783599774162,ascending,True,5.502108843537414,PHRASE_15
55,Charlie Parker,15,7.841950113378687,27,3.4430211375531323,69.48148148148148,19,4.999039688301406,0.1686724691322287,flat,False,3.9209750566893433,PHRASE_37
55,Charlie Parker,16,1.16099773242631,3,2.5839843749999867,59.666666666666664,3,1.247219128924647,0.0307812500000016,flat,False,0.5804988662131549,PHRASE_14
55,Charlie Parker,17,1.7240816326530537,6,3.480113636363652,63.166666666666664,6,2.1147629234082532,0.0959595959595838,descending,False,0.8620408163265267,PHRASE_25
55,Charlie Parker,18,4.0195011337868465,15,3.731806386099516,62.46666666666667,10,3.03021818063027,0.1017037120613845,ascending,False,2.0097505668934232,PHRASE_07
55,Charlie Parker,19,3.993832199546489,14,3.505405159883718,68.42857142857143,9,2.7957693986829892,0.0919899164244134,arch,False,1.9969160997732445,PHRASE_00
55,Charlie Parker,20,5.111746031746037,20,3.912557446279961,60.35,17,4.942418436352795,0.1173057472896003,descending,True,2.5558730158730185,PHRASE_20
55,Charlie Parker,21,8.48253968253968,31,3.654565868263474,62.70967741935484,15,4.065540065596942,0.1517857142857092,ascending,True,4.24126984126984,PHRASE_15
55,Charlie Parker,22,1.7240816326530537,4,2.320075757575768,72.0,5,1.8708286933869709,0.0875420875421036,arch,False,0.8620408163265267,PHRASE_22
56,Charlie Parker,1,23.68979591836735,43,1.8151274982770504,65.23255813953489,22,5.202133771973143,0.0954514128187456,flat,False,11.844897959183674,PHRASE_35
56,Charlie Parker,2,8.204081632653057,38,4.631840796019903,67.42105263157895,22,5.936646133383679,0.0779657269209482,descending,True,4.102040816326529,PHRASE_59
56,Charlie Parker,3,3.9755102040816297,15,3.7731006160164298,60.93333333333333,14,3.9237170585499097,0.0944558521560564,descending,False,1.9877551020408148,PHRASE_07
56,Charlie Parker,4,7.053061224489795,14,1.984953703703704,61.785714285714285,14,4.394453832934865,0.0798611111111106,ascending,False,3.5265306122448976,PHRASE_53
56,Charlie Parker,5,3.3142857142857167,15,4.525862068965514,64.8,9,2.902872140943632,0.0714285714285692,flat,False,1.6571428571428584,PHRASE_12
56,Charlie Parker,6,5.48571428571428,12,2.187500000000002,64.75,12,4.105382645584534,0.1664021164021158,descending,False,2.74285714285714,PHRASE_17
56,Charlie Parker,7,20.24326530612244,43,2.124163238970886,64.20930232558139,21,5.17398743957485,0.1496536459033453,descending,False,10.12163265306122,PHRASE_35
56,Charlie Parker,8,9.23863945578232,20,2.164820923656926,72.45,17,4.295055296500849,0.1013195098963266,flat,False,4.61931972789116,PHRASE_30
56,Charlie Parker,9,7.346938775510196,14,1.9055555555555577,59.785714285714285,14,4.2287886044616245,0.1044444444444436,ascending,True,3.673469387755098,PHRASE_53
56,Charlie Parker,10,5.32244897959184,8,1.5030674846625758,66.375,12,3.6721077053920954,0.0659509202453986,descending,False,2.66122448979592,PHRASE_17
56,Charlie Parker,11,8.53877551020409,22,2.576481835564051,70.54545454545455,15,3.6893861614005496,0.0946462715105209,descending,False,4.269387755102045,PHRASE_55
56,Charlie Parker,12,4.032653061224494,7,1.7358299595141684,64.85714285714286,9,3.440455593940656,0.0668016194332028,ascending,False,2.016326530612247,PHRASE_17
56,Charlie Parker,13,5.632653061224488,24,4.2608695652173925,61.375,17,4.688749833377763,0.1376811594202939,descending,False,2.816326530612244,PHRASE_20
56,Charlie Parker,14,16.97142857142856,33,1.9444444444444455,61.39393939393939,21,5.336775748545773,0.1353962909518458,ascending,True,8.48571428571428,PHRASE_09
56,Charlie Parker,15,8.019591836734719,25,3.117365635179143,71.88,21,4.217297712991105,0.1045285921100313,ascending,True,4.0097959183673595,PHRASE_37
56,Charlie Parker,16,5.485714285714295,22,4.01041666666666,61.0,14,3.825750075000147,0.0729166666666779,descending,False,2.7428571428571473,PHRASE_07
56,Charlie Parker,17,10.636734693877573,20,1.880276285495008,65.3,19,4.838388161361178,0.1871748955402008,descending,False,5.3183673469387855,PHRASE_30
56,Charlie Parker,18,12.636734693877544,51,4.035852713178297,65.0,22,6.016317680389936,0.1033591731266163,flat,False,6.318367346938771,PHRASE_54
56,Charlie Parker,19,9.657142857142844,24,2.4852071005917193,60.75,10,3.058458217250428,0.081994928148774,flat,False,4.828571428571422,PHRASE_53
57,Charlie Parker,1,3.9938321995464854,9,2.2534747456395348,63.77777777777778,9,3.010270485365348,0.0512808866279068,descending,False,1.9969160997732427,PHRASE_17
57,Charlie Parker,2,7.304126984126983,15,2.053633518776078,61.53333333333333,12,3.556527644893104,0.0605441585535461,ascending,False,3.6520634920634913,PHRASE_53
57,Charlie Parker,3,4.105532879818593,9,2.192163663879285,60.77777777777778,8,2.6152449546532934,0.1146950633512662,descending,False,2.0527664399092966,PHRASE_25
57,Charlie Parker,4,6.796553287981858,7,1.029933806651364,63.285714285714285,5,1.577908716741037,0.0488442854855073,ascending,False,3.398276643990929,PHRASE_49
57,Charlie Parker,5,3.924489795918369,9,2.293291731669266,67.0,18,5.617433182117573,0.0963540763852782,descending,False,1.9622448979591844,PHRASE_55
57,Charlie Parker,6,6.995011337868476,13,1.8584673236514535,68.6923076923077,11,3.313947573621234,0.0771200726141082,ascending,False,3.497505668934238,PHRASE_57
57,Charlie Parker,7,4.203900226757369,11,2.616617761284198,63.81818181818182,12,3.2702010452009,0.0761953050832816,flat,False,2.1019501133786846,PHRASE_17
57,Charlie Parker,8,6.714285714285715,7,1.0425531914893615,70.0,3,0.9258200997725514,0.0370820668693011,flat,False,3.3571428571428577,PHRASE_49
57,Charlie Parker,9,10.653061224489797,13,1.2203065134099615,71.92307692307692,6,2.268904800577327,0.0509535972754379,flat,False,5.326530612244898,PHRASE_49
57,Charlie Parker,10,6.369523809523798,16,2.5119617224880426,64.125,12,3.585997071945263,0.1292150831624494,flat,False,3.184761904761899,PHRASE_53
57,Charlie Parker,11,5.427029478458053,15,2.7639429746126702,61.46666666666667,10,2.895206766747795,0.1132318285895746,arch,False,2.7135147392290264,PHRASE_07
57,Charlie Parker,12,4.785396825396816,5,1.0448454292158704,64.0,3,1.2649110640673518,0.0727174510510013,flat,True,2.392698412698408,PHRASE_27
57,Charlie Parker,13,14.077097505668943,24,1.7048969072164937,63.75,12,2.7271780286589284,0.0877158505154659,ascending,True,7.038548752834473,PHRASE_01
57,Charlie Parker,14,3.3524716553287988,14,4.1760233759909084,64.64285714285714,9,2.767338661115788,0.1106301236438381,flat,False,1.6762358276643994,PHRASE_40
57,Charlie Parker,15,12.801904761904751,28,2.187174527600061,66.5,23,5.858449331643022,0.1349678690104211,ascending,False,6.400952380952376,PHRASE_09
57,Charlie Parker,16,6.963083900226735,19,2.728676010837858,62.473684210526315,12,3.774825489903391,0.1095117757398918,ascending,False,3.4815419501133675,PHRASE_53
57,Charlie Parker,17,5.606167800453505,27,4.816124126326697,64.85185185185185,16,5.154672125246461,0.1280902148589218,flat,False,2.8030839002267527,PHRASE_20
57,Charlie Parker,18,4.418321995464879,8,1.8106421415667489,70.375,3,1.1110243021644486,0.082792741008379,flat,False,2.2091609977324396,PHRASE_22
57,Charlie Parker,19,4.179092970521538,12,2.871436477878222,63.25,12,3.538478957593691,0.0912652334805529,descending,False,2.089546485260769,PHRASE_07
57,Charlie Parker,20,8.736099773242643,16,1.8314809142868984,66.875,11,3.75624480032918,0.0920516427781697,descending,False,4.368049886621321,PHRASE_53
57,Charlie Parker,21,10.74081632653062,26,2.4206726201786037,66.61538461538461,23,7.120268594096083,0.0613549517596666,descending,False,5.37040816326531,PHRASE_09
57,Charlie Parker,22,12.26907029478457,17,1.385598060125753,64.11764705882354,14,4.470588235294118,0.1346859717668419,descending,True,6.134535147392285,PHRASE_01
57,Charlie Parker,23,7.188027210884343,16,2.2259236826165996,64.3125,9,2.6626760505175993,0.0663045124167198,ascending,False,3.5940136054421714,PHRASE_53
57,Charlie Parker,24,11.249841269841257,32,2.8444845782656585,63.46875,18,4.100185780851887,0.1616913718107436,descending,False,5.6249206349206275,PHRASE_15
57,Charlie Parker,25,1.7531065759637272,7,3.9929118377483257,59.57142857142857,6,1.7612611437054218,0.1142384105960246,descending,False,0.8765532879818636,PHRASE_25
58,Charlie Parker,1,3.82548752834467,5,1.3070229514415783,63.8,7,2.3151673805580453,0.0295902883156294,ascending,False,1.912743764172335,PHRASE_27
58,Charlie Parker,2,7.941224489795918,16,2.0148026315789473,63.625,17,4.181432170919432,0.0883018092105259,descending,False,3.970612244897959,PHRASE_53
58,Charlie Parker,3,7.410068027210887,22,2.968933607520563,66.22727272727273,15,4.511921765337795,0.1222458871915394,descending,True,3.7050340136054434,PHRASE_08
58,Charlie Parker,4,2.2320181405895667,7,3.1361752275682737,69.85714285714286,10,3.602720060833855,0.036410923276981,descending,False,1.1160090702947834,PHRASE_03
58,Charlie Parker,5,3.84253968253968,13,3.383179114342368,69.61538461538461,11,3.101822331331685,0.0969927296761381,ascending,False,1.92126984126984,PHRASE_00
58,Charlie Parker,6,6.938140589569159,25,3.6032708875321937,64.04,14,3.538135101999357,0.0540310878119567,flat,False,3.4690702947845793,PHRASE_07
58,Charlie Parker,7,4.516281179138325,14,3.099895565552697,64.21428571428571,9,2.5684506566236003,0.0437017994858618,arch,False,2.2581405895691624,PHRASE_25
58,Charlie Parker,8,5.032925170068019,7,1.390841262975781,71.14285714285714,7,2.030381486221699,0.0566068339100333,flat,False,2.5164625850340094,PHRASE_49
58,Charlie Parker,9,8.343673469387753,20,2.3970257313374432,70.6,18,4.953786430600334,0.0643229081738023,descending,False,4.171836734693876,PHRASE_55
58,Charlie Parker,10,7.30512471655328,15,2.0533530339338726,64.73333333333333,21,5.79041353349559,0.0318479246079509,descending,True,3.65256235827664,PHRASE_55
58,Charlie Parker,11,6.087981859410434,11,1.8068384982121568,65.18181818181819,13,4.3236807093069505,0.0427592371871261,descending,True,3.043990929705217,PHRASE_17
58,Charlie Parker,12,5.416054421768706,11,2.030998794212219,63.72727272727273,16,4.574452954694227,0.0942189174705218,descending,False,2.708027210884353,PHRASE_17
58,Charlie Parker,13,9.48625850340136,18,1.8974814984797204,63.94444444444444,19,5.060437203578168,0.1030156999980854,descending,False,4.74312925170068,PHRASE_30
58,Charlie Parker,14,5.491519274376429,12,2.185187632135302,59.833333333333336,7,1.818118685772619,0.0856236786469378,descending,True,2.7457596371882147,PHRASE_25
59,Charlie Parker,1,3.2507936507936535,13,3.999023437499997,70.15384615384616,15,5.260098768393464,0.112499999999999,ascending,True,1.6253968253968267,PHRASE_31
59,Charlie Parker,2,3.395918367346937,11,3.2391826923076943,68.18181818181819,15,5.30554053142359,0.0837606837606885,ascending,False,1.6979591836734684,PHRASE_31
59,Charlie Parker,3,2.4729251700680237,12,4.852552816901415,70.75,12,3.677068578818368,0.1150234741784046,flat,False,1.236462585034012,PHRASE_36
59,Charlie Parker,4,1.991111111111124,9,4.520089285714256,74.33333333333333,10,3.018461712712472,0.0932944606414007,arch,False,0.995555555555562,PHRASE_36
59,Charlie Parker,5,11.180408163265298,51,4.561550817757013,67.25490196078431,22,5.940367511093813,0.1142263759086164,descending,False,5.590204081632649,PHRASE_54
59,Charlie Parker,6,5.056145124716551,25,4.9444783295063175,64.4,19,5.578530272392541,0.1389207807118185,ascending,False,2.5280725623582754,PHRASE_20
59,Charlie Parker,7,8.375510204081635,40,4.775828460038984,65.6,18,5.068530358989674,0.1120857699805084,descending,False,4.187755102040818,PHRASE_59
59,Charlie Parker,8,3.355283446712022,2,0.5960748269896187,64.0,2,1.0,0.0034602076124586,arch,False,1.677641723356011,PHRASE_27
59,Charlie Parker,9,9.395918367346937,44,4.682884448305822,65.20454545454545,25,6.036177091860172,0.1372719374456993,ascending,True,4.697959183673468,PHRASE_54
59,Charlie Parker,10,8.400000000000006,37,4.4047619047619015,66.45945945945945,20,5.400673604606337,0.0855199222546162,flat,False,4.200000000000003,PHRASE_59
59,Charlie Parker,11,3.7616326530612127,18,4.785156250000015,64.61111111111111,26,6.550139005216174,0.0648148148148132,ascending,False,1.8808163265306064,PHRASE_43
59,Charlie Parker,12,2.5193650793650875,12,4.763104838709662,72.91666666666667,10,2.9285472318009296,0.0921658986175173,flat,True,1.2596825396825435,PHRASE_36
59,Charlie Parker,13,5.259319727891153,25,4.753466473509937,63.28,17,4.728805345962128,0.1059602649006563,ascending,False,2.6296598639455766,PHRASE_20
59,Charlie Parker,14,3.3436734693877384,12,3.5888671875000178,66.5,14,4.112987559751022,0.0434027777777851,descending,False,1.6718367346938692,PHRASE_31
59,Charlie Parker,15,4.115736961451262,17,4.13048748236952,61.64705882352941,14,3.5800291893418676,0.071932299012706,flat,False,2.057868480725631,PHRASE_07
59,Charlie Parker,16,4.609160997732431,23,4.990062185138534,64.73913043478261,15,4.285642271426646,0.0692695214105807,descending,False,2.3045804988662155,PHRASE_20
59,Charlie Parker,17,5.439274376417245,24,4.412353255069361,66.0,12,3.5355339059327378,0.0800426894343727,flat,False,2.7196371882086225,PHRASE_45
59,Charlie Parker,18,5.43346938775511,22,4.048978365384609,65.63636363636364,14,3.9375286959468574,0.0352564102564298,descending,True,2.716734693877555,PHRASE_20
59,Charlie Parker,19,2.867664399092945,13,4.533305921052672,72.76923076923077,12,3.82610157398335,0.0850202429149881,descending,False,1.4338321995464725,PHRASE_36
59,Charlie Parker,20,2.8154195011337606,13,4.617429123711383,65.61538461538461,13,3.773153374901761,0.0680412371134001,flat,False,1.4077097505668803,PHRASE_31
59,Charlie Parker,21,9.276371882086153,45,4.8510344962453145,66.37777777777778,22,6.096588805367178,0.1038798498122681,flat,True,4.638185941043076,PHRASE_54
59,Charlie Parker,22,2.7515646258503352,10,3.634295886075956,72.2,10,3.4583232931581165,0.0400843881856453,ascending,False,1.3757823129251676,PHRASE_36
59,Charlie Parker,23,8.14439909297053,36,4.420215609408405,67.0,20,5.441609239104836,0.0769779044903751,flat,False,4.072199546485265,PHRASE_59
59,Charlie Parker,24,6.077823129251698,24,3.948782234957022,65.45833333333333,18,4.760769954067888,0.0582617000955106,descending,False,3.038911564625849,PHRASE_20
60,Charlie Parker,1,6.4868027210884325,12,1.8499098116531745,64.5,11,3.3291640592396967,0.0626005005802811,ascending,False,3.243401360544216,PHRASE_17
60,Charlie Parker,2,5.13015873015873,13,2.534034653465347,68.38461538461539,13,3.584978522378783,0.1458981612446953,ascending,False,2.565079365079365,PHRASE_00
60,Charlie Parker,3,9.892426303854876,26,2.628273307415829,65.26923076923077,20,5.35334325666388,0.1070747451037932,flat,True,4.946213151927438,PHRASE_37
60,Charlie Parker,4,3.7101133786848095,6,1.617201251711323,71.16666666666667,7,2.1921577396609844,0.0463524349696859,arch,False,1.8550566893424048,PHRASE_03
60,Charlie Parker,5,10.279183673469385,43,4.183211562897079,64.23255813953489,17,4.533273417137639,0.2114923055202613,arch,True,5.1395918367346916,PHRASE_15
60,Charlie Parker,6,6.524081632653065,29,4.445070070070067,63.86206896551724,18,5.544330051447306,0.1586586586586585,descending,True,3.2620408163265324,PHRASE_59
60,Charlie Parker,7,3.271111111111104,17,5.197010869565229,67.76470588235294,21,5.84636047433339,0.1221994232475569,ascending,False,1.635555555555552,PHRASE_20
60,Charlie Parker,8,10.367346938775512,27,2.6043307086614167,66.74074074074075,16,4.239082645281332,0.1257130358705201,flat,True,5.183673469387756,PHRASE_48
60,Charlie Parker,9,4.020408163265316,12,2.984771573604054,70.25,9,2.6180463454008347,0.0892724196277473,descending,False,2.010204081632658,PHRASE_03
60,Charlie Parker,10,9.451065759637189,19,2.010355285130233,63.05263157894737,14,3.5314181467823693,0.1270273901610372,arch,False,4.725532879818594,PHRASE_53
60,Charlie Parker,11,11.24444444444444,39,3.4683794466403177,67.7948717948718,22,5.330990609727177,0.1765185125433602,flat,True,5.62222222222222,PHRASE_54
60,Charlie Parker,12,4.540952380952376,8,1.761744966442955,65.25,12,3.526683994916471,0.0316794503036094,descending,False,2.270476190476188,PHRASE_17
60,Charlie Parker,13,0.9714285714285608,5,5.147058823529468,67.8,5,1.7204650534085253,0.0462184873949713,descending,False,0.4857142857142804,PHRASE_12
61,Charlie Parker,1,3.742857142857144,12,3.2061068702290068,67.33333333333333,12,3.8369548110737792,0.0992366412213743,flat,False,1.871428571428572,PHRASE_00
61,Charlie Parker,2,2.7805895691609983,8,2.877087682672234,69.5,5,1.8027756377319943,0.0695459290187894,flat,False,1.3902947845804992,PHRASE_03
